seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
48755,22.11490611931036,23.232679425517244,22.682459387980174,29,27,21
48755,22.11490611931036,28.60811740692827,22.879673053922392,26,30,18
48755,22.11490611931036,23.84805687702299,22.65610271647545,28,22,26
48755,21.654915212776206,28.83181917451783,22.87308284253041,33,25,23
48755,21.654915212776206,26.691004969008073,22.676883988535522,34,25,23
48755,21.654915212776206,22.828803129620663,22.45572999233577,33,18,30
48755,21.654915212776206,23.00506747963161,22.40109685522579,34,26,22
48755,21.654915212776206,23.27809791191278,22.42224339282002,28,28,20
48755,21.61720009229879,22.828803129620663,22.345562964963097,28,28,20
48755,21.61720009229879,24.340436488801178,22.453728501610552,28,24,24
48755,21.256488961198578,2330.5793049301765,68.43924816890559,28,29,19
48755,20.873606744681272,26.573225202183412,22.748041982921904,27,36,12
48755,20.663190899885294,28.145365116903807,22.837459851157245,31,23,25
48755,19.983043297403576,24.208214475548836,22.16561687220833,31,20,28
48755,19.983043297403576,64.44325047636544,24.16168048036691,30,23,25
48755,19.75162885351831,29.663334419313642,21.750535352212356,21,27,21
48755,19.269210942785158,28.145365116903807,21.762326056833963,20,32,16
48755,19.269210942785158,45.764009360546325,22.811188473854433,21,36,12
48755,19.269210942785158,37.88177371686036,22.055690524586275,22,23,25
48755,18.813699972484255,619.3030402469682,33.66163485648457,16,34,14
48755,18.813699972484255,474.4294372178628,30.48384459439343,20,35,13
48755,18.813699972484255,178.94000610911056,24.8294665168079,17,30,18
48755,18.813699972484255,24.208214475548836,21.711458507392944,21,26,22
48755,18.813699972484255,158.2746386335753,24.069066319338,21,31,17
48755,18.813699972484255,29.20529627430727,21.505175109089265,23,31,17
48755,18.813699972484255,24.068356474765647,20.97111947399038,23,32,16
48755,18.810958116785553,221.68146268685666,25.45258238486476,23,32,16
48755,18.810958116785553,24.068356474765647,21.64112044047652,23,30,18
48755,18.810958116785553,25.263459043456887,21.906160427721044,21,33,15
48755,18.810958116785553,114.00066459086548,25.329529810849152,24,31,17
48755,18.810958116785553,3320.44864637041,157.94599772940748,24,31,17
48755,18.810958116785553,38.43659470617437,21.791441682901628,26,28,20
48755,18.810958116785553,24.208214475548836,20.56874503895181,21,29,19
48755,18.810958116785553,24.34931413573978,20.13766321303986,19,27,21
48755,18.810958116785553,26.562873574193954,20.08458360031398,20,30,18
48755,18.808902100220603,25.872841067319904,19.78646331471169,23,31,17
48755,18.808902100220603,22.98652917698706,19.445764710055514,21,27,21
48755,18.808902100220603,23.350644025800946,19.506205164848378,17,35,13
48755,18.808902100220603,15632.997864466259,643.8458951533722,25,25,23
48755,18.808902100220603,22.828803129620663,19.278424727828572,18,28,20
48755,18.808902100220603,20.482427269706218,19.14598743595044,27,33,15
48755,18.808749649207627,22.494192649182022,19.390369608735668,28,31,17
48755,18.808749649207627,22.26349644416312,19.290578439580376,24,29,19
48755,18.62444105773423,21.81259980867301,19.232493313023724,20,26,22
48755,18.62444105773423,22.71172389495606,19.20193612172765,20,33,15
48755,18.62444105773423,28.78607899120987,19.410458786913754,20,32,16
48755,18.62444105773423,20.324424443021137,19.069848805521666,23,27,21
48755,18.62444105773423,22.828803129620663,19.197745915281466,23,26,22
48755,18.62444105773423,21.287407916930384,19.169677875407213,17,35,13
48755,18.486518957732557,21.576260222409925,19.43023063040123,19,35,13
