seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
87085,20.923566207281088,24.57018670111806,22.737957378947,31,25,23
87085,20.923566207281088,24.16707043619505,22.410697010028457,33,25,23
87085,20.923566207281088,23.851252240718935,22.504297038467666,28,32,16
87085,20.923566207281088,24.208214475548836,22.615250665309844,26,32,16
87085,20.923566207281088,23.93160988544851,22.61756844775113,26,28,20
87085,20.923566207281088,27.531339492089064,22.66156178221406,25,27,21
87085,20.923566207281088,25.410839012571778,22.381444708599766,29,27,21
87085,20.923566207281088,23.75525266207759,22.164358269183257,25,31,17
87085,18.92775475219377,25.853170181994006,22.491138698302827,26,30,18
87085,18.212971322443195,24.502773539611187,22.095369834304957,18,36,12
87085,17.23999511895315,23.936776161140937,21.682119810543945,21,30,18
87085,17.23999511895315,25.47024904642861,22.184469515843283,15,38,10
87085,17.23999511895315,28.018694186109563,21.99411634986785,23,28,20
87085,17.23999511895315,26.14919013255407,22.062794800441683,17,36,12
87085,17.23999511895315,25.311221127148364,22.12839548122315,22,35,13
87085,17.23999511895315,23.998279766956514,21.737494476940856,17,31,17
87085,17.23999511895315,24.476396132620746,22.13484523431625,15,35,13
87085,17.23999511895315,37.516814407163736,22.360488747996136,20,33,15
87085,17.23999511895315,32.35354702977908,21.833273569908897,21,34,14
87085,17.23999511895315,25.390307581343997,21.58834611294986,16,32,16
87085,17.23999511895315,25.40339273566977,22.003659723313923,21,32,16
87085,17.23999511895315,29.246486237841136,22.156333191333292,22,41,7
87085,14.266252427454635,58.89058086333712,22.447025699102706,20,34,14
87085,14.266252427454635,29.575986396901957,21.27892775044432,21,27,21
87085,14.266252427454635,35.23090517534207,22.358842480626077,18,38,10
87085,14.266252427454635,76.31109693334923,25.423935415245232,15,30,18
87085,14.266252427454635,88.02157573759862,24.574065649442428,18,30,18
87085,14.266252427454635,128.41161264393904,24.625283745227758,17,36,12
87085,14.266252427454635,28.148457510981068,22.378102170961423,23,31,17
87085,14.266252427454635,34.762513729162606,22.715597782851177,20,30,18
87085,14.266252427454635,28.304415707506774,22.087379770774,23,33,15
87085,13.471188368791513,24.37778740145972,21.44042758184203,20,30,18
87085,13.471188368791513,24.95510810964508,21.420187017364,22,33,15
87085,13.471188368791513,25.748550997396237,20.9351465489286,18,29,19
87085,13.471188368791513,131.24182659774843,23.39250137263179,15,33,15
87085,13.471188368791513,25.458172059226136,19.898821379815605,19,30,18
87085,13.471188368791513,41.27395652997866,22.2698122768653,18,36,12
87085,13.471188368791513,75.96328819545067,24.97558969869718,17,30,18
87085,13.471188368791513,75.96328819545067,24.81285594545337,18,35,13
87085,12.908155831375538,51.833190546899495,22.42455546199012,21,29,19
87085,12.908155831375538,72.1710154729445,21.164559673491578,17,25,23
87085,12.908155831375538,29.437523979589532,20.3396296082765,21,32,16
87085,12.908155831375538,41.27055498007079,21.706431326633677,20,26,22
87085,12.908155831375538,225.276196538278,24.818063038367296,20,36,12
87085,12.908155831375538,41.15709335144295,22.55642365634463,19,38,10
87085,12.908155831375538,38.698196360818315,20.699256391728703,16,34,14
87085,12.908155831375538,544.5136790198112,34.59151596124279,21,41,7
87085,12.908155831375538,120.34881534946423,23.469388687621407,20,33,15
87085,12.80877634157976,78.65592868085986,20.43312612967177,17,31,17
87085,12.80877634157976,195.10554991667206,30.903896058554377,17,34,14
