seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
11861,19.50295050315085,23.350644025800946,22.572617995338593,36,18,30
11861,19.50295050315085,23.350644025800946,22.708355830745177,38,17,31
11861,19.50295050315085,23.21173467142922,22.672881118125623,40,20,28
11861,19.50295050315085,23.785188720738205,22.435082101990723,38,24,24
11861,19.50295050315085,23.88600024266198,22.00053649637583,38,30,18
11861,19.50295050315085,23.88600024266198,22.421777125917988,31,28,20
11861,19.50295050315085,23.21173467142922,22.395925240681343,29,30,18
11861,19.50295050315085,24.641095878561103,22.581660720061528,25,31,17
11861,19.50295050315085,23.41004416879823,22.496438540130875,32,36,12
11861,19.50295050315085,23.88600024266198,22.60648233504942,26,30,18
11861,19.50295050315085,23.21173467142922,22.45315246360277,28,25,23
11861,19.50295050315085,23.21173467142922,22.4185056397926,27,27,21
11861,17.075520476150224,23.291521737625104,22.285050441323065,23,29,19
11861,17.075520476150224,23.136138271717275,22.359991954478087,17,32,16
11861,17.075520476150224,22.472516094782286,22.30475046223502,26,23,25
11861,17.075520476150224,22.60859523566137,22.31127558637551,26,31,17
11861,15.710297646801891,29.596524516435107,22.490836061920803,22,30,18
11861,15.710297646801891,22.954875134667258,22.22524064768162,25,26,22
11861,15.710297646801891,332.8940829169273,27.854211331508264,20,34,14
11861,13.517096640515911,317.53761174900524,27.451879175014668,23,34,14
11861,13.517096640515911,29.587275377386515,21.63056342502529,18,35,13
11861,13.517096640515911,556.4661122841615,48.267590886968,20,31,17
11861,13.517096640515911,37.91507461541544,22.399432692524332,25,32,16
11861,13.517096640515911,58.11986794653874,23.116895390808327,22,25,23
11861,13.517096640515911,136.16142347477987,23.76967790661579,26,30,18
11861,13.517096476939958,30.29997506669215,21.46759534576868,25,30,18
11861,13.517096476939958,556.4661122841615,59.24216720180101,29,35,13
11861,13.517096476939958,556.4661122841615,114.78074419271428,29,37,11
11861,13.517096476939958,556.4661122841615,38.138667273617685,23,29,19
11861,13.510966234108844,49.38644862950387,21.103364642775784,17,32,16
11861,13.510966234108844,503.0585851820667,57.896238013393855,19,32,16
11861,13.510966234108844,59.424659660165034,22.386946725799486,23,27,21
11861,10.878560427437314,58.3577891481734,19.98024586194563,25,34,14
11861,10.878560427437314,716.4006687656661,58.07562934203884,22,34,14
11861,9.025791600965835,371.13037222240433,34.833516979316585,19,34,14
11861,9.025791600965835,157.581585107357,26.022406329294498,18,36,12
11861,9.025791600965835,38.184331825203984,20.864746198106083,21,32,16
11861,9.025791600965835,570.9799641542536,31.922092680014075,18,29,19
11861,9.025791600965835,65.68054950827865,23.3589178969837,18,37,11
11861,8.983811406142383,367.0535838085049,33.53220006864734,16,28,20
11861,8.983811406142383,34.26312637387486,20.849457645959582,18,29,19
11861,8.983811406142383,36.47387132541625,19.774355401256294,22,31,17
11861,8.983811406142383,46.088311773353354,18.876831501372646,19,29,19
11861,8.983811406142383,50.095330032548794,19.97822116518272,20,29,19
11861,8.983811406142383,22.879814904173745,18.309945605207982,25,28,20
11861,8.983811406142383,27.877208490292446,18.54659012099275,22,34,14
11861,8.983811406142383,32.473372385303485,19.016915455589597,21,30,18
11861,8.983811406142383,1022.2605753238519,39.38416446516335,22,30,18
11861,8.983811406142383,56.42559736032333,21.583273747153644,21,37,11
11861,8.983811406142383,24.37485203819837,17.421984651533094,25,27,21
