seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
36271,20.72404172383644,29.482249399302656,22.67830190006813,29,20,28
36271,20.72404172383644,23.785188720738205,22.567903242032003,25,31,17
36271,20.72404172383644,22.88402632188746,22.598837384336456,31,29,19
36271,20.72404172383644,24.415042237541506,22.46800522087311,29,23,25
36271,20.332227342476298,22.90247972938528,22.05695069422112,23,27,21
36271,20.332227342476298,23.22232510262217,22.086129596643715,25,29,19
36271,19.582903675200377,25.55228289512044,21.757996731670318,21,29,19
36271,19.582903675200377,24.817959528765826,21.643319899488407,18,35,13
36271,19.582903675200377,26.840254221700164,21.88726128187175,21,33,15
36271,19.372802068772124,25.439550238989277,21.50342151615957,23,28,20
36271,19.198595431173615,84.60558648889084,23.733522877415222,21,30,18
36271,18.88408878568653,108.11863183619778,25.082100451642287,21,28,20
36271,18.88408878568653,25.16136539208771,21.52683166587316,17,26,22
36271,18.88408878568653,24.134338157894977,21.250616650444407,19,33,15
36271,18.88408878568653,23.360301854404863,20.570986468769583,20,27,21
36271,18.88408878568653,25.795919506550884,20.33586700821098,19,32,16
36271,18.5529052582011,24.60768275096543,20.451090987344944,17,35,13
36271,18.5529052582011,22.71172389495606,20.32381647754277,26,30,18
36271,18.5529052582011,33.92306098047537,20.689556904498776,21,32,16
36271,17.757351353699597,22.59775227590161,20.155657180409175,20,29,19
36271,16.69092166071622,27.896573769966764,20.099829171850395,19,31,17
36271,16.69092166071622,31.17252497950381,20.469922025299603,23,30,18
36271,16.47774457899103,28.573737939597667,20.283492713878626,19,30,18
36271,15.851645494208896,29.0910320069291,20.031908985619385,20,29,19
36271,14.95406073358266,23.22781823028761,19.279317602172863,21,31,17
36271,14.95406073358266,25.585228726267122,19.693703875767714,19,31,17
36271,14.95406073358266,39.36824347440323,20.40466738225787,24,34,14
36271,14.95406073358266,35.99594424017763,19.0476757095186,19,32,16
36271,14.95406073358266,22.909711609526397,17.95045284267742,17,34,14
36271,14.35273579476225,22.588438504783664,17.319417196227608,22,30,18
36271,14.35273579476225,27.66910572445221,17.706068591382362,18,34,14
36271,14.35273579476225,24.87147336366316,17.571032212074375,17,34,14
36271,12.21537515789759,24.022950254137957,17.479680336482446,18,30,18
36271,12.21537515789759,24.017266005440742,18.49723849425462,14,31,17
36271,12.21537515789759,25.79367436942117,17.871971706124462,15,33,15
36271,12.195786823646982,24.01445448459882,18.428795100504697,20,28,20
36271,12.195786823646982,23.5795458123914,17.914808110450764,24,31,17
36271,12.195786823646982,22.493791711390866,17.60962639044286,19,32,16
36271,12.195786823646982,22.85211138516463,16.493246159335225,21,36,12
36271,12.174705845011486,21.68567687190806,15.559788511646317,21,30,18
36271,12.174705845011486,23.09840997374364,16.401547530523338,23,28,20
36271,11.848159858748918,25.702894662100103,15.829880358182415,18,30,18
36271,10.785713041398532,29.517996562539665,15.65570323992554,23,28,20
36271,10.441573821144683,20.21185649307572,14.514829730288024,19,34,14
36271,10.441573821144683,26.349833271360517,14.51704004821241,22,32,16
36271,10.441573821144683,22.655085906065587,16.308758220547382,19,37,11
36271,10.441573821144683,22.797709850191126,16.035343431932052,18,28,20
36271,9.877863469709208,23.562251809476678,15.547901547944562,20,29,19
36271,9.877863469709208,45.61919553426752,15.81240859218896,27,29,19
36271,9.877863469709208,27.51684694597154,14.686789036340759,19,31,17
