seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
51000,21.490332636894458,23.433714997464012,22.61185497729748,20,36,12
51000,21.31194433938497,23.41004416879823,22.552436429821263,23,30,18
51000,21.31194433938497,23.41004416879823,22.50649869521137,32,20,28
51000,21.31194433938497,26.919845270065192,22.507017247858847,32,19,29
51000,21.31194433938497,22.88867958152398,22.376879737605268,33,18,30
51000,21.233534700238945,22.771230299740008,22.270501357438373,33,23,25
51000,21.233534700238945,23.145376758677905,22.25413308556818,34,24,24
51000,21.120837263810298,23.350644025800946,22.15840771066124,33,21,27
51000,20.047412760911133,23.595641994252013,21.96367446313443,27,23,25
51000,19.216425563668828,23.866298004864667,21.778841619819527,23,27,21
51000,19.216425563668828,4244.422163685229,106.24257235740883,21,26,22
51000,18.927414071964773,27.573138613459765,22.0633989630293,19,33,15
51000,18.927414071964773,26.703658129797375,22.002637637799726,18,32,16
51000,18.927414071964773,22.99932242568134,21.549616378137134,19,29,19
51000,18.927414071964773,26.501794311655587,21.787915351812757,20,24,24
51000,18.83696229851366,26.626869423852106,21.270178088012294,17,24,24
51000,18.83696229851366,22.772577695317786,20.88309525941119,17,31,17
51000,18.83696229851366,26.81885847053796,20.720054251422965,20,28,20
51000,18.820371092857513,23.209458459885106,20.26160337811004,22,26,22
51000,18.820371092857513,25.932533737179174,20.304054063323143,17,28,20
51000,18.795372511979956,58.075294421258064,20.62613494843808,15,29,19
51000,18.795372511979956,22.140177662652714,19.728871645366237,21,29,19
51000,18.71189711157687,22.305841685783456,19.605996454827842,26,25,23
51000,18.71189711157687,32.93038061262516,20.198504106472118,17,36,12
51000,18.71189711157687,23.81255568278736,20.40166152405509,20,26,22
51000,18.652728009384383,21.579307858671385,19.515266477317407,24,26,22
51000,18.631646789697342,65.57094769451606,21.868378920016312,26,26,22
51000,18.631646789697342,24.434002514585224,19.643431913576485,22,30,18
51000,18.631646789697342,24.46677027725825,19.2809619960189,19,28,20
51000,18.631646789697342,137.7572175427388,24.638132662780944,17,30,18
51000,18.622947436707946,49.295164418108364,21.892310651714684,19,29,19
51000,18.566252620794728,49.875739325984576,20.472653685663825,19,28,20
51000,18.566252620794728,78.81057378786167,22.554592393566455,15,38,10
51000,18.47816346388767,27.900392123860634,20.10267377775117,21,27,21
51000,18.47816346388767,48.8881643019981,20.62397571597608,17,37,11
51000,18.47816346388767,128.21300996935278,22.18064652864073,17,32,16
51000,18.47816346388767,48.87509092997912,20.736357371312565,15,31,17
51000,18.33609722263586,102.31545458054154,22.9056436817857,21,36,12
51000,18.314386816776686,79.27856734286827,22.88975620940727,15,29,19
51000,18.306482254176778,24.10125153624053,19.60121375573394,19,26,22
51000,18.306482254176778,66.18380627731437,22.655460893678526,21,30,18
51000,18.306482254176778,31.33360629995085,20.16447927180344,21,32,16
51000,18.306482254176778,39.64871366471346,20.19247429389625,20,33,15
51000,18.306482254176778,26.10181926764548,20.041212108061575,17,25,23
51000,18.306482254176778,24.236746967055534,19.708360967536166,18,25,23
51000,18.306482254176778,66.11064972168413,20.77182231010863,21,25,23
51000,17.080217815770958,66.27726908014758,21.3836427737726,20,28,20
51000,17.00160955598022,50.538894918269065,21.870832124543544,19,34,14
51000,16.9644809868222,26.10181926764548,19.07159415821824,19,33,15
51000,16.9644809868222,49.681152269198975,21.839801689121167,19,36,12
