seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
66635,19.50295050315085,22.958481861415194,22.60873068251075,30,29,19
66635,19.50295050315085,1771.785883386367,57.51910569164692,28,26,22
66635,19.50295050315085,46.08831177335336,24.114878223592758,23,35,13
66635,19.50295050315085,28.402242453203417,22.72507972110844,24,27,21
66635,19.50295050315085,22.88402632188746,22.577134839137173,32,32,16
66635,19.50295050315085,24.902725483751233,22.655145933191715,24,25,23
66635,19.50295050315085,24.258567145356068,22.605724370611462,30,22,26
66635,19.50295050315085,25.079038214178073,22.529112289368516,23,25,23
66635,19.50295050315085,23.345110450546393,22.349682203488697,25,25,23
66635,19.50295050315085,24.258567145356068,22.437328080559272,24,31,17
66635,19.50295050315085,23.26945159578494,22.47573074606425,24,27,21
66635,19.50295050315085,23.263634373247722,22.371719934808507,23,23,25
66635,19.50295050315085,23.047660792119828,22.22311658907931,22,32,16
66635,19.50295050315085,23.31600647575648,22.31694372723625,26,33,15
66635,19.50295050315085,23.878411131526747,22.489323658230163,20,33,15
66635,19.50295050315085,23.21273008723336,22.418620857175988,24,28,20
66635,19.50295050315085,23.21173467142922,22.40980645130187,22,31,17
66635,19.50295050315085,23.05270539915022,22.336928456705294,20,27,21
66635,19.50295050315085,23.17408974935637,22.36938010830606,22,28,20
66635,19.50295050315085,23.169068606855433,22.128876329127028,22,31,17
66635,19.50295050315085,22.974123608261426,22.128027325442943,23,31,17
66635,19.50295050315085,22.99078953004297,22.037636546654745,24,29,19
66635,19.50295050315085,26.280468560434485,22.444265118305918,21,36,12
66635,19.50295050315085,24.641095878561103,22.484483117073594,24,27,21
66635,19.50295050315085,23.537646355347615,22.451034441138205,22,28,20
66635,19.50295050315085,23.21173467142922,22.487087347667863,20,32,16
66635,19.50295050315085,23.21173467142922,22.464288255797847,25,25,23
66635,19.50295050315085,23.24181620748428,22.34118322952834,20,26,22
66635,19.50295050315085,22.974123608261426,22.32803181053093,16,26,22
66635,19.50295050315085,23.265474967210494,22.347785300917675,21,27,21
66635,19.50295050315085,22.94274254446925,22.326173322247488,22,31,17
66635,19.50295050315085,22.94274254446925,22.278919325599023,23,22,26
66635,19.50295050315085,22.662459749907626,22.23223807016801,20,21,27
66635,19.50295050315085,22.824262975483066,22.27392847484041,22,23,25
66635,19.50295050315085,23.21173467142922,22.283221831206447,20,17,31
66635,19.50295050315085,22.828807288954035,22.168930566323333,20,24,24
66635,19.50295050315085,22.85447293605415,22.239697841662483,22,23,25
66635,19.50295050315085,22.27750590285729,22.16635449309952,25,23,25
66635,19.50295050315085,22.94274254446925,22.272763441341716,21,28,20
66635,19.50295050315085,22.94274254446925,22.248547962651138,22,27,21
66635,19.50295050315085,22.27730544516551,22.22181832271087,29,19,29
66635,19.50295050315085,23.21173467142922,22.240508273464332,26,23,25
66635,19.50295050315085,22.549197203091847,22.22725627742925,33,24,24
66635,19.50295050315085,23.314348940956084,22.245885386550782,34,20,28
66635,19.50295050315085,22.85447293605415,22.211515293272697,41,19,29
66635,19.50295050315085,22.85447293605415,22.113073776433854,43,16,32
66635,19.50295050315085,22.94657863941351,22.346694364478108,38,24,24
66635,19.50295050315085,22.94274254446925,22.280383099951706,37,17,31
66635,19.50295050315085,22.85447293605415,22.277360463352878,37,14,34
66635,19.50295050315085,22.829739701123742,22.24344432278977,38,13,35
