seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
39854,18.810527767991736,29.160339000109797,23.151649439967724,37,22,26
39854,18.810527767991736,24.35323355656644,22.639737125198277,33,26,22
39854,18.810527767991736,59.70846304913485,24.08805967797079,27,27,21
39854,18.799824842128135,59.70846304913485,22.787989581310313,20,26,22
39854,18.799824842128135,83.89432734389204,25.539374368715947,18,37,11
39854,18.799824842128135,27.35640303195549,23.044740234173105,22,34,14
39854,18.799824842128135,48.36552426259542,23.028115875951233,29,33,15
39854,18.799824842128135,828.2441596046434,38.65150891374715,23,31,17
39854,18.788645226670884,24.975220922336245,22.37750405275374,21,27,21
39854,18.788645226670884,29.160339000109797,22.883851840883352,25,28,20
39854,18.788645226670884,25.564835724966258,22.900690106804394,21,25,23
39854,18.788645226670884,34.24419759208766,22.488576690731243,22,32,16
39854,18.788645226670884,25.045309913949147,21.99953431224779,20,33,15
39854,18.765062907268796,55.185565361361796,22.34501616788654,20,25,23
39854,18.765062907268796,27.859779813419195,21.62967638304966,24,33,15
39854,15.261101967688441,25.896190921974696,21.19481570540409,20,27,21
39854,14.734629011178795,995.632908858703,40.44627708362037,20,35,13
39854,13.360102446090275,23.379220639163517,19.860990274081608,25,25,23
39854,13.360102446090275,58.154022664031345,21.44688409960598,24,33,15
39854,13.360102446090275,27.33044955699503,20.312886100006313,22,28,20
39854,13.360102446090275,27.74280980183271,18.988300783504357,23,30,18
39854,13.084973711194625,55.35391909776678,19.938458832249967,23,27,21
39854,13.062259856515535,570.7818232492134,30.815732779084225,17,34,14
39854,13.062259856515535,2778.6105946730895,91.17807056597256,23,27,21
39854,10.342007070480598,317.94199735447654,29.50784089117675,28,33,15
39854,10.342007070480598,629.5055485162505,44.95007461130132,18,34,14
39854,10.342007070480598,268.25473174699886,23.06803561517078,16,37,11
39854,10.342007070480598,35.450191444300906,18.390940640840544,20,33,15
39854,10.342007070480598,133.2538198612565,25.959711724394605,17,38,10
39854,10.342007070480598,154.98580255582218,21.396606161605096,17,33,15
39854,10.342007070480598,25.4765541538965,16.758929073847945,25,28,20
39854,10.342007070480598,30.010639106474308,18.378424176685776,19,37,11
39854,10.342007070480598,2251.2661304858466,63.77990917739949,25,32,16
39854,10.342007070480598,49.61392069738128,21.598770733561697,22,34,14
39854,10.342007070480598,61.17320268464954,20.047041016164993,21,33,15
39854,10.342007070480598,26.529190810485613,17.78855858115039,18,32,16
39854,10.10309982067272,68.77200901935133,18.591950199266797,25,31,17
39854,10.10309982067272,29.87146292840197,16.679834955430966,23,34,14
39854,10.10309982067272,295.1716033132413,37.8597158597974,17,36,12
39854,10.10309982067272,43.294441749964555,18.521110927443473,17,29,19
39854,10.10309982067272,14696.09681844093,899.8775867774093,23,38,10
39854,10.10309982067272,79.65884772391352,19.786597339601734,20,32,16
39854,10.10309982067272,541.3313929370239,37.156208487027925,26,35,13
39854,10.10309982067272,28.027491500737128,18.10917443805632,22,35,13
39854,10.10309982067272,235.16748797005084,23.836159350324756,20,35,13
39854,10.10309982067272,287.4108311237995,30.92206125694159,17,41,7
39854,10.10309982067272,180.78888466157107,26.861254968974844,18,29,19
39854,10.10309982067272,69.57883637296631,19.542680384281205,24,29,19
39854,10.10309982067272,48.18857461599837,19.644313038788283,18,30,18
39854,10.10309982067272,96.64155975069369,20.50669014519276,22,33,15
