seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
14113,22.290601522071885,23.41004416879823,22.651636871520267,27,24,24
14113,22.285105999451062,23.41004416879823,22.606810236627503,30,25,23
14113,22.06553807218917,22.890423147850978,22.460911515155107,29,24,24
14113,22.06553807218917,23.291521737625104,22.530069401533492,24,32,16
14113,22.06553807218917,23.291521737625104,22.47780567506156,26,29,19
14113,21.94865763709186,23.360301854404863,22.511946843492137,26,35,13
14113,21.917628477343968,23.232679425517244,22.361799778490685,27,29,19
14113,21.70771359349841,23.401384095729366,22.40847770300276,34,33,15
14113,21.70771359349841,23.37710636342874,22.408185430120184,32,28,20
14113,21.70771359349841,23.365545251211792,22.562356144842077,26,30,18
14113,21.675412803086385,27.62786341026395,22.537592660919874,27,28,20
14113,21.675412803086385,23.42391910345658,22.386637658204844,23,27,21
14113,21.675412803086385,23.448708020654482,22.354642858065862,31,31,17
14113,21.675412803086385,23.232679425517244,22.392492319193153,17,30,18
14113,21.675412803086385,23.689747737140976,22.401463242020927,19,28,20
14113,21.675412803086385,23.232679425517244,22.384697248061045,29,32,16
14113,21.52788077819877,23.750678050368236,22.276110235579452,23,28,20
14113,21.336146753538355,23.443298886825936,22.33745385069624,21,36,12
14113,21.336146753538355,23.232679425517244,22.448098943542735,18,25,23
14113,20.685102430080597,23.526211507974715,22.38128105580178,23,30,18
14113,20.685102430080597,22.944003095824197,22.08491193349478,22,27,21
14113,20.685102430080597,24.169702358517,22.10834585830659,18,39,9
14113,20.59082146010739,23.646277428959298,22.01299211718854,26,28,20
14113,20.59082146010739,24.66912020114468,21.798377202054454,22,36,12
14113,20.532720182465305,23.232679425517244,21.3600984896072,20,32,16
14113,20.477376914282182,22.41541429895328,21.143815042510543,21,32,16
14113,20.262236951122947,22.828803129620663,21.077239703170612,24,34,14
14113,20.202136863059206,23.626536060827124,21.096433700893435,26,32,16
14113,20.202136863059206,23.023131786764147,21.28894335445318,21,33,15
14113,20.117503362424568,23.668650210087346,21.66798462287623,20,33,15
14113,20.117503362424568,25.244411725805598,22.085319247313468,16,33,15
14113,20.057888840492968,24.018601804157797,21.508778288456252,25,29,19
14113,19.773648896787645,23.448708020654482,21.009101192153963,22,29,19
14113,19.773648896787645,23.632277725283917,20.66699765400796,24,29,19
14113,19.773648896787645,21.842694870154958,20.462265749632866,27,30,18
14113,19.773648896787645,22.28525431384446,20.71523620904762,21,36,12
14113,18.828799789621595,22.919687601448683,20.837896227047466,19,32,16
14113,18.828799789621595,22.4248146208752,20.80326951749084,21,32,16
14113,18.828799789621595,23.77233818848684,20.68328144461689,20,32,16
14113,18.828799789621595,26.82367814309254,20.967036458653943,18,33,15
14113,18.79369322272611,22.660129691481167,20.659713775243855,17,29,19
14113,18.79369322272611,22.90750284982442,20.463512204884907,15,27,21
14113,18.7420555374626,22.783764116208292,20.04094603899365,17,31,17
14113,18.7420555374626,24.790042972994957,19.702296636288562,21,28,20
14113,18.720328981743954,19.937422012889368,19.170693059135864,22,29,19
14113,18.35203047190275,21.4698107735651,19.30946441703393,23,35,13
14113,18.35203047190275,20.901281046118115,19.44290364541284,21,36,12
14113,18.35203047190275,21.519269900490976,19.41168945167039,28,30,18
14113,18.35203047190275,22.503075474809005,19.300031815590458,24,32,16
14113,18.35203047190275,22.912862692009043,19.261977212891317,23,31,17
