seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
20847,22.027328207416925,23.512679615146396,22.70998521105328,31,24,24
20847,22.027328207416925,23.227919907853693,22.588680979156425,32,22,26
20847,22.027328207416925,22.94274254446925,22.42249583913174,36,23,25
20847,22.027328207416925,23.21173467142922,22.44729200352552,33,28,20
20847,21.607249230638406,24.094338377312653,22.43008342189883,38,25,23
20847,21.607249230638406,23.41004416879823,22.4006637582002,32,28,20
20847,21.607249230638406,24.331870444755523,22.299336758723967,27,34,14
20847,21.17875514989589,23.595091920563604,22.27693031937862,24,29,19
20847,21.17875514989589,22.947272504469943,22.103680909363362,27,30,18
20847,20.980373293697408,24.195373456688163,22.204811661230092,19,30,18
20847,20.815247986215194,22.94274254446925,22.058137693211833,18,26,22
20847,20.29237829732398,22.491463893145834,21.713166200882114,26,26,22
20847,20.29237829732398,23.291521737625104,21.711748173776506,21,27,21
20847,19.681341739565447,22.8404117214804,21.196438796758752,25,26,22
20847,19.306768296368144,22.60451030368355,20.890367558550874,21,24,24
20847,19.306768296368144,22.11799181618079,20.851424142727907,23,26,22
20847,19.306768296368144,21.734166382664075,20.53813205598371,23,27,21
20847,19.306768296368144,22.44129516144535,20.1876312066467,23,24,24
20847,18.929123270902213,21.262839471569542,19.944825971378112,22,25,23
20847,18.926761999676952,21.027233343307053,19.842180403868582,20,25,23
20847,18.817156596494694,21.452315955629963,19.87877466562987,22,25,23
20847,18.791585418198164,21.657960150760854,19.55267193426441,21,28,20
20847,18.68268363956341,20.983971882981418,19.26453691444041,19,24,24
20847,18.682072481530966,21.028838638295486,18.99581045663145,16,26,22
20847,18.42714791378711,19.484747803466746,18.871368710126575,21,30,18
20847,18.42714791378711,19.124104728738864,18.772618144271238,21,26,22
20847,18.42714791378711,19.526985403757113,18.791687756626434,20,29,19
20847,18.42638057852536,19.88037699612623,18.752877889479077,26,28,20
20847,18.42638057852536,23.066579318936334,18.823796443323996,23,33,15
20847,18.42638057852536,19.295556059745063,18.75428044892847,19,29,19
20847,18.42638057852536,19.28365117427166,18.732102663748154,21,29,19
20847,18.308545876265313,21.997851808328225,18.73898928919955,17,33,15
20847,18.29616647402241,22.71172389495606,18.700514551740245,17,31,17
20847,18.05083144150049,19.23681682560972,18.54025205163557,21,26,22
20847,18.03475916707643,18.946474269712482,18.363601467672243,19,26,22
20847,17.886921666736047,18.870428838065042,18.294594096815196,21,27,21
20847,17.525668615026742,18.733792688417438,18.208800377365638,20,24,24
20847,17.40604007594577,18.68268363956341,18.066413281163683,19,29,19
20847,17.350400224785233,18.918858517463992,17.939386642108516,20,25,23
20847,17.155404006530716,18.82610371129732,17.791677587736412,20,28,20
20847,16.872409256660102,18.81690371649713,17.63899282168477,22,28,20
20847,16.799420922732182,18.52799462479553,17.341406648058303,19,28,20
20847,16.799420922732182,19.066611472968187,17.281550064811984,18,31,17
20847,16.622519284363705,18.20863391830397,17.122463532019854,17,29,19
20847,16.424681330697304,19.5744177941632,17.122286745502294,15,32,16
20847,16.35481089132911,17.996945860774897,16.968462543162683,18,30,18
20847,14.843697823556441,18.684779032420916,16.777796705037087,17,29,19
20847,14.843697823556441,17.904696770198047,16.73638895401893,19,29,19
20847,14.509169285189719,17.690413680791576,16.633625072706035,18,32,16
20847,14.509169285189719,17.641559004614457,16.471261526589743,20,27,21
