seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
41824,22.012899454081236,23.785188720738205,22.857419974207737,30,24,24
41824,22.012899454081236,23.465085292688876,22.71725740903694,35,20,28
41824,22.012899454081236,23.53205689222916,22.71433236920278,37,26,22
41824,22.012899454081236,24.975220922336245,22.655823544347353,36,26,22
41824,22.012899454081236,23.53205689222916,22.731146138791054,35,28,20
41824,22.012899454081236,23.21173467142922,22.607794642491598,33,27,21
41824,22.012899454081236,24.70881589603993,22.85272592561767,35,33,15
41824,22.012899454081236,23.21173467142922,22.638018580687085,37,20,28
41824,22.012899454081236,24.70881589603993,22.584255359595335,33,23,25
41824,21.80854980947062,23.53205689222916,22.62031682742333,35,29,19
41824,21.652809462489767,23.53205689222916,22.616020376714204,27,23,25
41824,21.652809462489767,23.53205689222916,22.43635370485666,23,29,19
41824,21.44137052217751,23.360301854404863,22.247223570300136,26,29,19
41824,21.44137052217751,23.41004416879823,22.266831839903265,22,24,24
41824,21.42180946922021,23.331241174059016,22.294851655993362,24,25,23
41824,21.42180946922021,23.097732600719834,22.142070134855672,29,25,23
41824,21.413888944177447,22.71172389495606,21.80761379924081,30,23,25
41824,21.413888944177447,23.311037638812408,21.736385676145357,25,23,25
41824,21.258644413205978,23.549355880757975,21.689088915019916,27,25,23
41824,21.20956035504841,23.315538635188123,21.569288056709784,25,18,30
41824,21.20956035504841,22.026223789754987,21.471759789740364,27,21,27
41824,21.15615105732815,22.407417334925437,21.394860763177814,24,24,24
41824,20.988218428279154,23.208205269963667,21.382600819251127,22,22,26
41824,20.92269941485627,22.71172389495606,21.263138368368587,23,22,26
41824,20.89316698187544,21.51455744615571,21.12268848043719,29,23,25
41824,20.814662597430598,21.244380804244212,21.030802447453006,35,23,25
41824,20.769076800196178,21.269725949502615,20.981103991056433,31,20,28
41824,20.727755365333394,21.11767384030258,20.929949605018166,31,23,25
41824,20.7204362631917,21.20738530372206,20.90818400475935,35,21,27
41824,20.665530760383067,21.024858366075968,20.827206827576035,34,23,25
41824,20.665530760383067,20.988218428279154,20.762955137485342,36,22,26
41824,20.665530760383067,20.92939439017711,20.748887805117548,33,17,31
41824,20.623084749228738,20.988218428279154,20.72867788884629,34,23,25
41824,20.623084749228738,20.804181533587705,20.681363486013538,35,24,24
41824,20.593163080734964,20.74793148591241,20.651164640023776,38,22,26
41824,20.565200824918232,20.689993593482196,20.64122748197117,38,20,28
41824,20.565200824918232,20.675866514419862,20.61868700100716,40,16,32
41824,20.565200824918232,20.638865825264194,20.602874389467193,42,18,30
41824,20.565200824918232,20.727755365333394,20.596310779218307,41,20,28
41824,20.551880483081817,20.62260919985727,20.58164354789626,41,18,30
41824,20.53896633410683,20.909846965874607,20.587844675944726,40,20,28
41824,20.514266330427667,20.689530595611934,20.57141518823084,39,22,26
41824,20.514266330427667,20.592699489788334,20.568055256863182,43,21,27
41824,20.514266330427667,20.606715416792426,20.560934440556743,39,19,29
41824,20.514266330427667,20.636073082337962,20.55693872470977,39,19,29
41824,20.514266330427667,20.621339358751026,20.549677849940675,42,19,29
41824,20.514266330427667,20.594476839709174,20.544183733090858,42,14,34
41824,20.514266330427667,20.592699489788334,20.53639334757604,40,19,29
41824,20.514266330427667,20.618323297159897,20.531683036941512,42,20,28
41824,20.49093791306542,20.638865825264194,20.524230057562054,42,16,32
