seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
23769,21.573332446530056,23.25852384654243,22.605045918964283,54,51,47
23769,21.412593896924033,24.019685438060858,22.629572515395903,50,65,33
23769,18.914648728866847,24.68385207063763,22.430647757338285,50,56,42
23769,18.914648728866847,23.41004416879823,22.388502303332345,46,60,38
23769,18.914648728866847,30.192432717291897,22.548418541055167,52,68,30
23769,18.914648728866847,23.53205689222916,22.393098958570498,42,60,38
23769,18.914648728866847,26.377519535185588,22.49215142032121,36,63,35
23769,18.914648728866847,64.96233397018689,23.139565851497956,44,73,25
23769,18.914648728866847,25.441321453019963,22.35053794214829,38,61,37
23769,18.914648728866847,29.929718906764666,22.433014192007704,38,62,36
23769,18.914648728866847,31.19609791803075,22.431102214326305,39,69,29
23769,18.83321465923451,28.665744720394844,22.18109096901278,45,61,37
23769,18.83321465923451,34.32025830287696,22.37380429896163,39,56,42
23769,18.83321465923451,23.649529129675912,22.030028229579795,39,55,43
23769,18.81952563904684,27.543459842433087,21.784536072771438,31,71,27
23769,18.81952563904684,35.17793647319653,21.775054911363444,37,67,31
23769,18.81952563904684,28.57819474379603,21.652853746609644,45,69,29
23769,18.81952563904684,24.761129220152927,21.34233021569448,34,64,34
23769,18.81952563904684,39.2627998271337,20.989399187713325,41,53,45
23769,18.81952563904684,83.7561093165739,23.66368771004899,29,69,29
23769,18.81952563904684,286.08196971403976,31.876897945437875,38,66,32
23769,18.81854674867794,57.489895255725656,22.185252752442786,37,65,33
23769,18.81854674867794,58.871842896028824,21.56375242368421,42,66,32
23769,18.809840342942213,117.00644243017568,25.381286963990636,38,70,28
23769,18.809840342942213,63.97956982953981,22.42616892272458,31,67,31
23769,18.809840342942213,809.9280743981724,53.9494104584951,34,69,29
23769,18.809840342942213,32.925498373403784,21.28508924038314,34,61,37
23769,18.808929694289727,92.99502337294932,22.01460233162245,39,65,33
23769,18.808929694289727,41.69872180201506,21.571971482555412,37,69,29
23769,18.808929694289727,41.69531595897026,21.3726577264714,40,66,32
23769,18.808929694289727,63.18119244041577,21.332412206067815,38,65,33
23769,18.808929694289727,55.00359122824218,21.62950437889988,38,62,36
23769,18.808929694289727,30.755898415884236,20.858476903652964,33,60,38
23769,18.80860176761054,61.5298665051921,20.77302519972638,39,64,34
23769,18.80860176761054,247.78765282229634,28.0486299293609,28,72,26
23769,18.80860176761054,48.15985534880613,21.14472567689963,29,69,29
23769,18.677787323596203,306.1151279289955,28.864961808216115,31,71,27
23769,18.677787323596203,314.66958362052264,24.905668301946275,36,63,35
23769,18.677787323596203,119.54811342372311,23.273055016747527,33,72,26
23769,18.677787323596203,32.26778524809154,20.17800730742435,40,65,33
23769,18.677787323596203,46.2626229810023,21.666195665369226,38,67,31
23769,18.677787323596203,95.71349556136228,22.70449014777335,31,54,44
23769,18.677787323596203,29.99305897779638,20.556697678072428,34,63,35
23769,18.677787323596203,25.387066786136185,20.433776044944135,35,69,29
23769,18.677787323596203,25.997099759336503,20.414621865842317,42,66,32
23769,18.677787323596203,363.4473099983294,26.650400749334345,27,70,28
23769,18.677787323596203,68.302838513148,21.1728423145388,42,67,31
23769,18.677787323596203,89.45645505870478,21.911617420386094,40,66,32
23769,18.677787323596203,992.5030731196202,30.75210354136304,38,64,34
23769,18.633801533035875,196.8428177439551,22.350857747898363,44,61,37
