seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
49817,19.50295050315085,23.66771350276762,22.692197475530065,67,47,51
49817,19.50295050315085,23.66771350276762,22.645025040306948,64,57,41
49817,19.50295050315085,23.39527570773491,22.574556684454983,65,53,45
49817,19.50295050315085,23.376212183846395,22.339989164915142,75,42,56
49817,19.50295050315085,22.88402632188746,22.320066644659175,82,41,57
49817,19.50295050315085,22.771662336396503,22.182052179954493,87,37,61
49817,19.50295050315085,23.88600024266198,22.481236518762454,83,43,55
49817,19.50295050315085,23.245807970031574,22.380996589536327,91,22,76
49817,19.50295050315085,23.124869081275662,22.303684020309735,92,28,70
49817,19.50295050315085,23.232679425517244,22.212800578639484,94,15,83
49817,19.50295050315085,23.228657372412787,22.12286624754534,91,32,66
49817,19.50295050315085,23.174119222171996,22.231211261474268,91,33,65
49817,19.50295050315085,23.88600024266198,22.178285576622798,93,32,66
49817,19.50295050315085,23.01228106236951,22.13159570124302,93,33,65
49817,19.50295050315085,23.785188720738205,22.0692696338385,89,30,68
49817,19.50295050315085,23.88600024266198,22.376069934318167,85,54,44
49817,19.32901779017179,335.1821703188658,25.299854993719435,90,38,60
49817,18.805699121564334,22.88402632188746,22.193776324250877,86,41,57
49817,18.805699121564334,23.88600024266198,21.981643881939156,79,36,62
49817,18.805699121564334,24.04693853188157,22.247156375419774,72,39,59
49817,18.805699121564334,35.935501755404495,22.605222503737167,69,47,51
49817,18.805699121564334,24.23733004896931,22.03373823778496,67,51,47
49817,18.805699121564334,22.771230299740008,21.962930737488268,60,46,52
49817,17.93252918719408,23.350644025800946,21.798722327971387,58,51,47
49817,17.93252918719408,29.566062430751384,21.617209216120656,59,51,47
49817,17.437579758541684,22.33105300343633,21.12117175206599,55,52,46
49817,17.437579758541684,65.11105268323476,21.215021227271176,43,57,41
49817,16.892997738478034,39.88224153521759,20.792426082186093,50,50,48
49817,16.55315658623596,23.869097338635104,19.744209917077328,56,51,47
49817,16.508957281135775,22.771230299740008,19.135176936494723,47,48,50
49817,16.48648986450072,29.416838145518984,18.720675550533592,49,51,47
49817,14.965238212762712,21.24155090272456,18.4382603374529,45,55,43
49817,14.965238212762712,22.212233040387154,18.17105319093711,49,52,46
49817,14.493291697366882,19.880180282549226,17.337949409937206,43,55,43
49817,14.493291697366882,23.987241165577583,17.02742993060017,49,54,44
49817,12.981314121768962,22.772278339366213,16.803572335230278,39,62,36
49817,11.925634211248147,21.109684435266065,16.64783849869662,36,55,43
49817,11.925634211248147,21.247303635132823,16.50747629230903,36,56,42
49817,11.925634211248147,23.540722981866796,16.649333923233,44,55,43
49817,11.925634211248147,23.232679425517244,16.187924760322293,39,57,41
49817,11.925634211248147,20.285036980712988,15.55055020083703,49,54,44
49817,11.925634211248147,22.951862020651618,15.965416634551216,37,60,38
49817,11.824393130576711,30.24660989466069,15.509050650436667,44,62,36
49817,11.824393130576711,20.738274989292844,14.794719949854972,40,59,39
49817,11.640935064170067,22.79404539035945,14.464910335017137,41,62,36
49817,11.486518316318497,25.51495682614489,14.458917537622021,50,62,36
49817,11.486518316318497,20.11145974202804,14.197578075352446,46,72,26
49817,11.486518316318497,22.132385775459383,14.34721127106642,43,67,31
49817,11.192801106551569,63.66643969264045,15.326702782455026,45,65,33
49817,10.499305859431026,23.24334004885686,13.968266718581738,30,65,33
