seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
84119,20.95445834538177,23.41004416879823,22.728958906543898,57,54,44
84119,20.95445834538177,29.160339000109797,22.63355328362543,72,45,53
84119,20.95445834538177,23.41004416879823,22.57352122262534,71,53,45
84119,20.95445834538177,23.21173467142922,22.515912280870474,75,49,49
84119,20.95445834538177,25.57165361413614,22.46470069557912,76,44,54
84119,20.67088167645773,23.41004416879823,22.249533567930456,77,36,62
84119,20.551533810013083,26.747058677343972,22.310138769876836,71,44,54
84119,20.551533810013083,23.41004416879823,22.256549035686767,67,44,54
84119,19.815754666991417,23.41004416879823,22.282955864940686,70,54,44
84119,19.815754666991417,23.31600647575648,22.14967484741421,65,45,53
84119,19.815754666991417,23.137672451103086,22.20026335057813,61,54,44
84119,19.47561521077482,23.3451187622796,22.009216456531927,67,49,49
84119,19.47561521077482,22.81437857698215,21.778765592255407,73,45,53
84119,19.47561521077482,23.310705061486654,21.65663106984141,59,57,41
84119,19.171725082890564,22.71172389495606,21.17301294257704,53,55,43
84119,18.779628898484624,24.454886778155878,20.961612037024864,41,53,45
84119,18.75386923523205,46.26253205691705,21.67865097679711,41,68,30
84119,18.75386923523205,191.29283406724116,23.975593671587703,45,60,38
84119,18.652978265016028,62.03602804506414,21.168819765092962,36,64,34
84119,18.440984964100366,45.28139393352687,20.28969067214384,35,67,31
84119,18.290762540550126,79.267501550331,22.165305308901388,47,61,37
84119,18.182552436312417,25.16276100450738,20.868585259913488,43,57,41
84119,18.182552436312417,91.64927955011449,22.95929552838128,38,63,35
84119,18.182552436312417,2336.2365173396233,43.7430726824748,45,57,41
84119,18.182552436312417,26.721758192782907,20.041433715839492,44,60,38
84119,18.182552436312417,52.342147385307065,20.92020423520064,41,69,29
84119,18.182552436312417,33.40833100932838,20.480950358611867,40,66,32
84119,18.182552436312417,31.510036972075607,19.866660457567214,35,57,41
84119,18.182552436312417,26.63403039565902,19.517118584299748,28,58,40
84119,18.182552436312417,27.852493627240626,19.602812288494434,34,68,30
84119,18.174088427017384,43.78429732553146,20.012683556695524,35,62,36
84119,18.12856507668817,27.71447456803053,19.349293265122213,34,60,38
84119,17.195688110159942,40.90988672352504,19.738729523003272,34,54,44
84119,17.195688110159942,41.25891089621236,19.201570456731254,36,58,40
84119,17.195688110159942,74.69196157242162,20.250148103818013,35,64,34
84119,17.195688110159942,42.118113944243554,19.35090525935121,40,55,43
84119,17.195688110159942,40.31021728974151,19.168483104031527,35,63,35
84119,17.195688110159942,30.080988216344327,19.04425913446312,43,58,40
84119,16.60759205134576,36.24186996937858,19.304276550348778,33,72,26
84119,16.60759205134576,22.62999696458049,18.502250082910333,43,53,45
84119,15.546342947202865,30.815878880254164,19.106936039660948,40,57,41
84119,11.363065276367166,29.877878756438843,18.525887061470584,38,59,39
84119,11.363065276367166,24.03618276028648,18.258149125533343,40,58,40
84119,11.363065276367166,28.940791216585634,18.26127700450143,33,67,31
84119,11.363065276367166,23.350644025800946,18.565292339567353,38,62,36
84119,11.363065276367166,40.1905269350287,18.292564951814107,37,60,38
84119,11.363065276367166,23.064995322599785,17.882325355132245,39,63,35
84119,11.363065276367166,22.4651601074948,17.79284616113523,36,63,35
84119,11.363065276367166,22.34818317476566,17.36146631795075,37,65,33
84119,11.363065276367166,86.6388999267924,18.181765838522193,35,64,34
