seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
14402,21.86157692356862,175.3130004339079,24.255079707886065,65,41,57
14402,19.97365456067297,23.41004416879823,22.57682133419941,67,52,46
14402,19.97365456067297,26.887251281640136,22.637948631265544,65,56,42
14402,19.97365456067297,24.208214475548836,22.541611304957833,65,57,41
14402,19.97365456067297,23.115843271618516,22.41484030583362,71,52,46
14402,19.73360169225943,24.208214475548836,22.31770163173751,66,46,52
14402,19.216425563668828,23.77124457395045,22.130846321050036,60,56,42
14402,19.163654380809596,59.76925828678852,22.824931280709365,57,60,38
14402,19.120226296175783,30.722019485073172,22.24993780262309,53,64,34
14402,18.7792532049324,25.29135414078259,21.878118240849176,52,57,41
14402,18.581634556942404,23.894997395027453,21.76816725371218,48,62,36
14402,18.20851208891074,29.20529627430727,21.52807450963292,45,60,38
14402,18.202270644455727,26.332164722429233,20.978722173814347,35,60,38
14402,18.202270644455727,85.90826757434776,22.14411293900751,38,65,33
14402,18.202270644455727,28.5891566401724,20.358671246961535,34,60,38
14402,18.202270644455727,83.95126893249183,22.910278787397104,33,63,35
14402,17.283618092999863,156.91081322251517,23.996378227993613,37,68,30
14402,17.283618092999863,35.12632095251296,20.9791185182353,41,60,38
14402,16.380269283552796,96.90487790450767,22.880305863659423,34,64,34
14402,11.840533543944415,85.44234938048106,21.673221060554702,31,58,40
14402,11.840533543944415,123.58934922058035,23.542125997268258,32,63,35
14402,11.840533543944415,25.651791262320934,20.016709060019238,41,71,27
14402,11.840533543944415,28.753375553511987,20.076920889602064,48,63,35
14402,11.840533543944415,154.89701975799036,22.96006763331784,36,68,30
14402,11.840533543944415,27.999482035389324,19.592265913930174,32,68,30
14402,11.685888785047728,87.96507454555052,20.34576044596836,39,64,34
14402,11.685888785047728,164.1808406115169,20.71200589177267,36,69,29
14402,11.685888785047728,102.9179229813251,23.539313991362633,36,68,30
14402,11.685888785047728,85.23868337416343,20.92232691991112,38,63,35
14402,11.685888785047728,34.544381495669455,19.87582614676357,31,66,32
14402,11.442060003905109,108.50633401813768,24.28144263294006,32,70,28
14402,11.442060003905109,57.35919955533193,22.186099023114977,32,62,36
14402,11.255989487914897,41.57760548300845,20.33625111927576,32,56,42
14402,11.194543496530907,169.6211834704144,22.04683743481051,42,70,28
14402,11.194543496530907,323.9041869482326,26.853768776185394,34,70,28
14402,11.194543496530907,40.72990901869129,19.273046741055463,38,66,32
14402,11.194543496530907,126.05915377345566,22.351841433458095,34,65,33
14402,11.194543496530907,83.77487507180001,20.055039027069615,36,68,30
14402,11.13253319843717,300.58898236201287,23.458249563982132,32,60,38
14402,11.13253319843717,57.4213121187498,19.58564839063464,34,74,24
14402,11.13253319843717,227.07664587776773,23.63748710193254,32,66,32
14402,11.027367677363186,40.92775111718623,19.07258937057203,31,62,36
14402,10.967500668343709,311.7707556101214,20.778926502898,33,62,36
14402,10.807437086848362,400.8198372880429,30.7262066215148,35,70,28
14402,7.043551583584941,56.460353393488354,18.437709385280296,29,59,39
14402,7.043551583584941,104.37418264309044,17.405375077643313,37,62,36
14402,7.043551583584941,104.60155817034405,17.04331564301555,39,63,35
14402,6.463873877247724,39.90369905270876,15.908998080497078,29,63,35
14402,6.463873877247724,36.3413867046089,16.19688420976706,37,58,40
14402,6.463873877247724,110.88098565768362,18.183037785520018,39,66,32
