seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
76780,21.5179240614634,27.474452546928124,22.77708409757237,55,55,43
76780,21.51497267593833,23.77216265671989,22.682073203118716,54,57,41
76780,19.78100499700569,68.17688140571781,23.95652951166461,48,61,37
76780,19.78100499700569,87.5091800317514,23.71443503621293,47,54,44
76780,19.78100499700569,23.363295627191352,22.362942645799873,44,60,38
76780,19.78100499700569,24.90342744829411,22.29196420225569,32,57,41
76780,19.78100499700569,23.392121398478498,22.26409295804974,36,67,31
76780,19.05277852444612,29.632653482317593,22.217774880664468,36,63,35
76780,19.05277852444612,29.20529627430727,22.308105387296234,36,68,30
76780,19.05277852444612,24.208214475548836,21.76173284619452,41,58,40
76780,18.112111903894522,24.208214475548836,21.62789093690036,34,67,31
76780,18.112111903894522,86.36344416443939,22.454199837774148,35,66,32
76780,18.112111903894522,23.548489078836404,21.223154237396844,40,63,35
76780,18.112111903894522,28.820631731842166,21.551459337835272,38,68,30
76780,18.112111903894522,1054.292083593873,43.26113775437132,34,56,42
76780,18.112111903894522,29.20529627430727,21.394961051440145,41,64,34
76780,18.112111903894522,163.16927806264428,25.908297976930324,39,62,36
76780,18.112111903894522,46.088311773353354,21.825896130426358,34,73,25
76780,18.112111903894522,8675.857533177785,196.1499133963454,39,70,28
76780,18.112111903894522,23.287905857143095,21.168376866890913,45,53,45
76780,18.112111903894522,29.160339000109797,21.15682902967058,36,60,38
76780,17.975488762112363,167.44684489793306,26.279135208483975,38,52,46
76780,17.622414275279663,25.980455055523496,20.284966553482125,37,60,38
76780,17.622414275279663,26.783834094668457,20.19332832191127,39,62,36
76780,17.622414275279663,22.99165247447693,19.71953724812278,35,64,34
76780,17.622414275279663,25.720125195619147,19.72137850105652,42,61,37
76780,17.622414275279663,22.158093378965095,19.288605122343608,35,58,40
76780,17.42941202048699,23.288691014916438,19.162281642885777,36,60,38
76780,17.42941202048699,21.241395432633173,18.895517824282965,23,65,33
76780,17.42941202048699,22.60451030368355,18.749754681795867,37,63,35
76780,17.042389828378802,26.281708773932646,18.96643948380431,41,62,36
76780,16.705955281026185,21.423690358482375,18.669173386317055,36,64,34
76780,16.705955281026185,23.55032674830555,18.54304505341315,40,61,37
76780,16.705955281026185,21.494618161985894,18.13564310859131,39,60,38
76780,16.342329072278083,22.3480182377838,18.131589272217767,39,67,31
76780,16.342329072278083,21.112142927553887,18.004810002407208,31,58,40
76780,16.342329072278083,22.664186539882316,17.612373920996813,44,58,40
76780,15.946672682065698,22.549197203091847,17.58860004796566,40,64,34
76780,15.946672682065698,24.846744706438113,17.76432710912586,35,67,31
76780,15.801752202053141,20.695014636140225,17.335925113099293,33,68,30
76780,15.801752202053141,22.29878862399112,17.225191005869224,36,59,39
76780,15.744424742504343,20.1416995893382,17.020508051833094,38,67,31
76780,15.744424742504343,23.68289186646853,17.159392645776485,39,66,32
76780,15.744424742504343,20.882460706903007,16.85445588986318,36,59,39
76780,15.57417760695832,19.259085372938735,16.72261958475944,44,62,36
76780,15.57417760695832,18.268499740680706,16.475908336932577,40,62,36
76780,15.57417760695832,22.526991854625013,16.385742814223605,45,65,33
76780,15.528848260543851,23.247314173800266,16.442825977462704,43,66,32
76780,15.454448213998296,26.672989982327,16.33520439440554,38,68,30
76780,15.454448213998296,21.56801934380746,16.264329989502865,46,55,43
