seed_aleatoria_usada,fit_melhor_indiv,fit_pior_indiv,fit_media_pop,indiv_repetidos_pop,indiv_cross_melhores_que_pais,indiv_cross_piores_que_pais
1913,21.796558765613206,29.160339000109797,22.80696533777037,57,55,43
1913,19.50295050315085,24.65564502763028,22.565227011275173,63,50,48
1913,19.50295050315085,23.21173467142922,22.409617335267818,53,58,40
1913,19.50295050315085,23.501379010192565,22.465212411423998,44,57,41
1913,19.50295050315085,23.70809759277298,22.359502699756064,39,57,41
1913,19.50295050315085,23.24537140919498,22.174389926844935,47,60,38
1913,19.50295050315085,23.592906319651362,22.14414336533448,44,59,39
1913,19.50295050315085,23.529669592153333,22.121181887591355,43,62,36
1913,19.50295050315085,209.79757946027595,23.780403957027215,39,58,40
1913,18.566227257749006,26.08208787575281,21.6901250982241,40,69,29
1913,18.566227257749006,23.160126275877985,21.422470844918962,41,58,40
1913,17.96973578016244,25.457997752120043,21.27381604886169,32,63,35
1913,17.644531705207996,25.64123706355273,21.161128220357874,38,59,39
1913,16.863505479642235,24.015762604189337,20.54898672128287,34,58,40
1913,15.337833625902102,24.787687639292205,20.328128113305144,41,55,43
1913,14.794150096903037,22.94274254446925,19.706015023783763,44,54,44
1913,14.194168976180027,21.757812873144356,18.96646629967829,39,53,45
1913,14.194168976180027,148.3078872519121,19.696393156882937,35,59,39
1913,14.194168976180027,23.34277525216603,18.103144147518222,26,61,37
1913,11.922900941082633,28.543476531750812,18.47617605420171,36,64,34
1913,11.795931852523234,25.962631468834314,17.492568141884515,32,62,36
1913,11.795931852523234,22.219945891240187,16.13844034129347,37,55,43
1913,8.27203409976176,22.68689542767743,15.26096331973148,44,59,39
1913,8.27203409976176,21.26109003789089,14.492056037305526,38,61,37
1913,8.27203409976176,20.955544721402184,13.79739171888192,35,65,33
1913,7.729381485840875,936.6487524078976,22.9564133214102,38,64,34
1913,7.729381485840875,19.40089036148188,13.726542047475602,37,70,28
1913,6.526440012806551,20.535462441414765,12.721214785515706,40,57,41
1913,6.526440012806551,21.31413333143482,12.14885205912984,33,59,39
1913,6.526440012806551,22.845943914285527,11.787544995827917,39,59,39
1913,6.302901719675087,16.964969894249737,10.743355076754678,36,58,40
1913,6.302901719675087,16.228143189848016,10.240463371687575,35,60,38
1913,6.302901719675087,15.664143296368488,10.242386100149913,36,57,41
1913,6.302901719675087,15.59292853531628,9.550672963571811,36,57,41
1913,6.302901719675087,20.10444435593299,9.859472614476188,33,65,33
1913,6.297745664006213,16.975021995073973,10.453849689460032,37,68,30
1913,6.295806733150515,21.0459299405813,9.775903404662781,38,64,34
1913,6.295806733150515,19.734829198411827,8.930859483783305,46,55,43
1913,6.253723059228643,16.87460393411232,8.26079866040764,45,65,33
1913,6.253723059228643,18.937727932615612,8.311691111460672,34,66,32
1913,6.253723059228643,15.461348375798588,8.0808609382006,37,72,26
1913,6.253723059228643,30.760217669667348,8.435714637143523,36,66,32
1913,6.253723059228643,15.896823580809881,8.017471188463917,39,65,33
1913,6.253723059228643,15.157303049495846,7.984213286134406,43,63,35
1913,6.253723059228643,22.523121254341664,8.201738477019358,39,70,28
1913,6.208298131103356,23.390939078682536,8.529733578909436,41,67,31
1913,6.208298131103356,15.114546884992276,8.364543916977826,43,71,27
1913,6.208298131103356,16.88571658929653,8.442618173232797,46,58,40
1913,6.094102643371055,16.88571658929653,7.777128425754964,43,61,37
1913,6.094102643371055,22.231617072673043,7.784371124906944,45,61,37
